,20130801,20130703,20130605,20130507,20130409,20130311,20130208,20130110,20121211,20121112,20121011,20120913,20120815,20120718,20120619,20120521,20120423,20120323,20120224,20120126,20111227,20111128,20111028,20110930,20110901,20110804,20110707,20110608,20110510,20110411,20110314,20110211,20110113,20101215,20101116,20101019,20100921,20100823,20100726,20100625,20100527,20100429,20100331,20100303,20100202,20100104,20091203,20091104,20091007,20090909,20090811,20090714,20090615,20090515,20090417,20090319,20090219,20090121,20081219,20081120,20081023,20080925,20080827,20080730,20080701,20080603,20080505,20080407,20080307,20080207,20080109,20071210,20071109,20071012,20070914,20070816,20070719,20070620,20070522,20070424,20070326,20070226,20070126,20061226,20061127,20061027,20060929,20060831,20060803,20060706,20060607,20060509,20060410,20060313,20060210,20060112,20051213,20051114,20051017,20050919,20050819,20050722,20050623,20050525,20050427,20050330,20050301,20050131,20041231,20041202,20041103,20041006,20040908,20040810,20040713,20040614,20040513,20040415,20040317,20040218,20040120,20031218,20031119,20031022,20030924,20030826,20030729,20030630,20030602,20030502,20030403,20030306,20030205,20030107,20021206,20021107,20021010,20020912,20020814,20020717,20020618,20020520,20020422,20020322,20020222,20020124,20011224,20011126,20011026,20010928,20010824,20010727,20010628,20010531,20010502,20010403,20010306,20010205,20010105,20001206,20001107,20001010,20000912,20000814,20000717,20000616,20000518,20000419,20000322,20000223,20000125,19991227,19991126,19991028,19990930,19990901,19990804,19990707,19990608,19990510,19990412,19990312,19990211,19990113,19981214,19981113,19981016,19980918,19980820,19980723,19980624,19980527,19980428,19980330,19980302,19980130,
ups,87.38,86.33,85.77,86.8211,82.9185,83.7427,80.5802,76.0558,72.675,70.629,71.284,71.7338,73.8879,76.673,75.3532,71.8888,77.118,77.2239,73.7755,72.453,70.1775,65.1962,67.5508,60.7644,63.9061,62.501,70.5419,65.401,69.0594,68.3582,68.5732,69.7981,66.7117,66.9995,62.8585,63.1956,62.1997,60.5767,59.252,55.059,57.7506,62.4625,58.5165,54.5069,53.8686,52.462,52.2005,48.897,49.6575,49.3444,47.6108,43.9027,44.2841,46.1737,49.1368,41.283,37.7915,40.3436,46.9921,44.1812,41.0845,54.7735,54.1352,54.8109,51.7535,60.8915,61.8279,63.3598,60.713,60.6109,56.3152,63.0301,59.9111,64.334,62.3075,61.0405,62.9302,60.405,58.9501,59.6919,59.2264,61.0801,61.0027,60.8539,65.1026,62.011,59.7734,58.3255,55.5142,67.4861,65.5467,67.706,66.6308,63.283,59.896,60.7308,61.9223,61.9406,56.8233,55.2897,58.2196,58.7333,56.0497,60.4366,54.7594,57.495,62.0782,59.1023,68.2385,67.7048,63.4776,61.2865,58.6667,55.9058,57.7008,57.4319,54.775,55.8706,54.3427,55.8156,57.11,57.6905,56.3185,53.4338,50.1269,49.3061,49.9073,49.1987,48.7938,47.8844,45.3466,42.995,46.7085,49.4615,49.0285,48.3798,45.6813,48.4183,48.8249,46.3572,47.5795,45.478,46.773,46.0527,43.1875,43.3555,42.0419,41.8128,38.4856,37.4811,42.3137,43.1321,42.4722,44.3835,43.6589,41.6329,43.8404,45.9672,45.9672,46.2987,45.0862,42.7417,39.781,44.0122,45.6529,46.7766,46.5013,44.9625,43.4684,41.0031,48.8745,51.0118,50.9671,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
urbn,42.44,40.28,42.21,42.36,40.56,41.36,43.16,41.38,39.29,35.31,37.1,39.12,30.41,30.53,27.69,25.7,28.58,29.08,29.11,27.29,27.39,25.84,27.75,23.18,26.23,30.87,32.19,29.05,31.53,31.05,31.8,37.36,36.23,36.23,34.26,30.8,34.24,33.05,34.05,34.89,36.13,38.16,37.86,33.32,32.47,35.54,32.47,32.72,31.12,29.01,26.84,20.31,21.1,19.06,16.98,18.83,16.11,15,16.09,13.11,22.01,34.71,34.54,32.25,30.7,31.52,33.84,32.89,28.46,27.35,24.96,28.25,25.65,24.41,22.52,20.73,21.75,25.07,25.55,24.89,26.18,26.38,23.9,23.25,22.06,18.45,17.75,15.71,14.2,16.96,18.41,22.45,23.22,25.6,26.85,29.16,28.06,31.57,29.4,27.23,28.815,30.35,29.36,26.86,22.495,23.055,20.965,20.4,22.595,21.565,21.07,17.515,16.385,14.295,14.55,14.475,11.6075,11.5,11.2625,11.0725,10.15,9.2175,8.865,8.1875,6.375,5.78125,5.04125,4.52625,4.1625,3.6925,3.01,2.35,2.44125,2.8375,3.18625,3.25625,2.4075,3.4575,2.975,3.3275,4.51875,4.2,3.77875,2.86875,3.20625,3.145,3.0725,2.2575,1.725,1.30125,1.8425,1.3775,1.65375,1.99375,1.6375,1.32875,1.27125,1.1725,1.02375,0.9975,1.02375,1.14125,1.18375,1.14125,1.4175,1.2575,1.26375,1.625,1.6175,1.44125,1.71875,3.0475,2.5,2.5,2.75,3.57,3.25,3.46125,2.8675,2.61,2.25,1.75,1.78125,2.0625,1.875,1.66375,1.40625,1.78125,2.0475,2.0625,2.11,2.03125,2,2.03125,2.40625,2.125,
usb,37.725,36.15,34.93,32.7888,33.5141,33.8436,33.1621,33.1521,31.3907,31.587,34.2774,33.1052,32.2168,31.8458,30.7161,29.4646,30.1825,30.1993,27.9816,27.6827,26.3274,23.8223,24.9357,22.8817,22.0277,23.7273,24.3765,22.5711,23.9865,24.8035,25.4918,26.0497,25.4351,24.4445,23.3874,21.6508,21.9309,20.5655,22.2605,21.6866,22.4102,25.2478,24.1579,23.1268,23.5957,21.1667,22.832,22.2145,20.5956,19.6153,21.1184,16.5064,17.0651,16.5158,16.6089,15.0554,10.5629,15.1761,22.7254,21.0748,26.2272,31.1551,27.3801,27.3981,24.8754,29.1674,30.5974,29.7625,27.1091,27.9335,24.9077,28.5814,26.6511,28.2784,27.3613,25.2579,27.7888,29.0707,29.1889,29.1467,30.0722,30.5651,29.5209,30.3227,27.811,28.0093,27.4474,26.169,26.0136,25.4655,25.3886,25.3158,24.7816,24.5635,23.5787,24.4354,23.9841,23.897,22.1544,23.2016,23.5152,23.7738,22.7081,22.6615,21.3969,21.9555,22.9369,23.029,23.9118,22.8479,21.9431,22.1636,22.542,21.2981,21.3282,20.9647,19.2083,19.4325,20.7453,20.5971,20.7453,20.5399,19.6998,18.7727,17.6884,16.841,17.8823,17.7746,16.9502,16.0244,14.1157,14.6291,14.8054,15.9757,14.7063,14.6574,11.4926,14.3975,14.6878,14.4805,16.3429,16.5142,16.3223,15.217,13.0432,14.164,13.8659,12.3918,12.7217,14.7342,16.4793,15.3317,15.1783,14.6211,13.8537,15.2496,15.0943,15.2525,16.4094,13.0995,12.4024,11.8524,11.6623,10.5254,10.1134,10.4949,12.2635,10.9115,10.407,9.22297,10.0954,11.8104,17.2927,17.3522,14.7791,15.3393,15.4643,16.785,15.9226,17.4567,17.5792,17.5449,15.3123,16.0721,15.585,17.9081,20.846,19.5758,20.1698,21.7088,20.0492,17.8588,19.6789,19.7381,18.3487,17.6873,
utx,106.42,93.55,93.91,93.0681,93.4161,91.646,89.1389,84.0332,80.5097,74.7675,75.1111,77.4767,75.8276,71.8064,73.6879,70.7633,77.5923,79.4715,81.2055,75.9579,71.2478,69.9283,75.5844,67.6957,71.1518,74.1428,86.5729,79.5352,84.9458,80.3963,76.4427,79.6081,74.8085,73.9709,69.8977,68.9994,65.9958,64.4051,65.6817,62.7147,62.631,69.6366,68.3606,64.5787,62.3734,64.5049,62.5204,58.0646,55.3418,55.2687,50.6562,46.8265,50.1933,46.6269,43.008,38.0802,40.7378,44.2981,46.6296,40.4659,43.4103,53.2964,57.508,57.9196,53.7371,62.5079,65.6236,63.348,60.1059,62.5711,62.6848,68.3444,64.7267,69.3171,65.3713,61.4865,66.0638,62.6037,59.8373,58.8024,58.0508,58.5691,56.884,53.7778,56.7464,55.7031,54.2376,53.2693,53.1148,54.6506,51.9543,55.1933,49.1768,49.2448,48.1949,47.196,46.9843,44.9782,43.292,43.2836,43.6292,43.3755,44.4668,44.7732,42.2443,42.3823,41.7428,42.4547,43.054,41.2436,39.2086,38.8851,39.3537,37.1801,37.2833,36.3662,34.5537,36.3719,36.4665,39.49,39.7265,38.2387,33.8533,34.0205,32.2858,31.8287,31.1826,28.6973,27.9936,24.8954,24.551,23.0844,26.2427,25.9279,24.3137,26.3283,19.7723,24.9616,24.8638,25.6246,27.6665,28.0469,27.531,29.0113,27.5909,25.5638,25.5241,23.3175,21.5701,18.018,28.908,28.9165,29.4099,32.3707,31.4523,28.5787,31.8459,29.1432,29.0451,29.8065,27.2854,27.5045,24.3046,23.4952,23.7409,23.0584,25.3241,22.9888,22.355,20.7999,22.9979,23.238,21.6424,21.3226,22.4341,25.6643,25.2287,26.8642,26.1677,27.8878,25.2171,24.6278,22.7502,20.693,19.6883,19.1038,15.3971,15.8261,16.8996,18.2904,16.7597,17.8991,18.5881,17.2997,16.8381,15.6241,
v,181.74,184.19,179.87,179.132,166.535,161.075,156.781,161.393,148.643,141.134,137.338,132.121,128.921,126.966,119.426,112.373,119.072,116.359,115.349,99.385,101.292,90.5989,91.9484,85.0165,86.4956,85.4092,86.8168,77.456,78.5694,75.4549,70.5916,73.3721,71.7046,78.627,73.9391,75.9451,68.9387,69.0366,73.9433,75.2524,73.2692,91.5188,88.4753,84.4759,82.0699,85.7127,80.2096,76.1469,67.2485,69.3004,66.5533,58.7463,62.1254,62.5818,56.4026,54.6576,55.2102,41.7986,52.7417,48.5812,47.0861,63.4929,70.5229,74.6833,76.8819,83.9019,79.8905,62.7745,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
var,72.815,66.71,66.73,65.71,70.95,73.59,71.87,75.5,71.6,68.51,58.67,61.22,57.22,58.73,61.19,61.69,66.17,69.37,66.16,69.65,66.03,58.64,59.01,51.74,56.73,59.53,71.2,65.3,70.55,68.84,66.57,68.81,69.58,67.9,63.53,61.46,59.77,54.42,55.9,52.15,49.59,55.65,55.6,50.63,50.28,47.19,46.24,42.81,39.4,42.75,36.26,32.55,37.72,33.71,34.24,31.22,36.57,34.17,35.29,36.93,41.89,63.53,63.07,60.9,51.16,47.29,47.02,49.84,49.89,50.63,53.33,50.09,49.09,42.01,39.45,40.5,43.88,40.88,41.74,45.62,48.33,48.72,46.12,47.27,49.56,53.5,53.95,52.27,46.1,46.88,45.87,52.44,55.33,54.2,60.12,52.52,50.94,48,39.99,42.27,38.92,38.01,37.5,38,33.51,35.11,35.6,37.15,43.29,42.68,40,38.85,35,32.25,37.885,41.585,41.74,43.77,43.5,41.975,38.05,34.965,33.45,30.31,29.45,28.28,30.48,29.5,28.15,26.55,26.8,24.94,25.925,25.675,23.45,24.55,22.05,21.46,20.4,18.625,21.35,23.13,21.15,19.495,20.05,18.025,16.915,18.275,16.835,16.7625,16.8875,17.95,18.395,17.75,17.2375,15.325,16.45,16,14.375,14.25,12.9525,11.345,11.22,11.2825,10.9075,10.9375,10.25,10.5625,11.1725,10,8.3125,7.39,6.6725,5.22,5.36,5.375,5.6575,5.8275,5.375,4.8275,4.095,2.2009,1.89476,2.30534,2.20806,2.44054,2.00898,2.02386,2.15932,2.22224,2.43354,2.7429,2.8507,3.20607,3.42225,3.03379,
vfc,198.12,192.37,184.639,177.403,169.043,161.757,152.446,146.663,147.555,157.555,158.471,153.135,146.38,137.219,139.551,131.065,146.396,144.515,139.335,130.365,125.137,125.088,133.675,119.367,112.682,108.393,107.415,89.1859,95.201,92.8662,93.1235,82.8883,78.5805,82.7273,74.5065,80.3144,74.2527,70.5623,74.4871,69.6487,71.6485,79.9836,73.7392,71.6663,67.2049,67.9301,68.1124,66.1913,65.1625,63.1959,60.2974,50.5758,52.4714,48.574,58.2352,50.2632,46.8302,46.1064,50.0258,34.823,43.5091,68.3715,66.447,62.5633,62.9968,64.1092,66.1392,67.937,63.5759,65.6422,56.4306,61.9371,66.7473,67.6959,68.8054,68.5749,79.0731,79.0058,76.0199,71.5791,69.1956,66.8257,61.8756,68.4369,63.0798,61.9498,61.5539,57.1039,55.2462,55.6063,52.5457,51.2211,46.5315,44.284,46.0077,45.6688,46.2418,43.6421,44.5815,48.7972,47.4804,48.9591,46.8809,45.4519,46.6452,45.9451,47.2809,41.5787,43.5666,42.9072,42.9072,39.4006,39.5188,37.4645,37.7389,37.3156,35.1264,37.4266,34.3935,34.2905,33.2051,32.3523,31.7928,32.6093,30.722,29.4476,29.0954,25.6958,28.9925,29.1751,29.0609,25.3713,25.9979,28.1802,27.6742,28.3417,24.1643,29.8867,30.7902,28.1063,30.5069,32.9134,32.6169,32.0165,29.9747,29.7093,29.2228,28.4561,24.3606,21.3201,24.6685,27.4701,25.8328,29.6971,29.5524,25.9995,25.0908,25.3065,26.4136,21.3523,19.9755,17.5213,17.5713,16.4763,17.2326,17.5366,20.2947,18.2751,17.707,17.1833,20.3978,20.4811,20.5925,20.6339,22.2672,24.7915,26.8056,28.388,30.1417,34.5648,32.901,32.7305,29.9568,28.8503,32.034,31.5137,25.3029,27.033,29.8804,32.9464,33.9953,35.2514,33.952,34.9165,31.8084,29.1805,
viab,73.49,66.86,66.6404,67.1381,65.4855,61.1661,58.6239,57.5336,53.6049,48.5757,54.4233,50.9621,48.4114,45.2435,46.5773,44.9247,45.8219,45.6756,46.0659,46.9292,43.7767,41.4692,44.0345,38.9136,45.97,44.0138,50.3713,46.17,49.0508,44.9585,42.9076,42.4468,39.167,36.8474,36.4748,35.4616,34.0413,30.0431,31.3813,32.2105,31.474,33.501,31.5209,27.8424,27.514,28.2084,28.321,27.6735,27.5327,23.7603,23.629,19.6314,21.846,18.4021,18.4584,14.93,14.5358,14.5077,16.1968,12.462,17.0977,23.4694,26.9884,27.2606,28.1708,33.501,36.5601,38.0053,36.8417,36.6165,38.6622,40.7267,38.2868,38.39,35.0024,35.1432,38.8968,40.3231,40.3138,39.7413,38.7372,37.8645,37.5924,37.1795,36.532,36.8323,34.796,34.2048,31.9526,33.3414,33.9702,37.2921,36.2692,36.3912,40.2105,39.9572,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,
vlo,36.15,33.55,38.93,38.6762,42.1492,44.8411,41.241,34.3717,29.657,26.6464,26.7274,29.4442,25.8548,22.6769,20.0837,19.0733,20.8045,23.5039,22.9178,21.8349,18.6047,18.9047,22.808,15.948,20.0798,19.988,22.4821,22.3509,24.449,24.5626,24.8421,24.6146,21.5367,18.6157,16.8282,15.7859,14.977,14.4204,14.8285,15.7217,15.5656,17.75,17.1359,15.8211,16.5707,14.88,13.8017,15.4896,16.2679,15.9771,15.7462,13.8625,14.8382,17.7462,18.1673,16.087,18.1926,19.8101,18.4961,13.3909,15.1844,28.5423,28.1355,28.0735,33.2635,43.5359,40.7847,42.0948,43.4213,46.0462,52.1967,54.7375,56.9822,59.716,56.0633,51.0972,61.9761,63.0329,62.4267,55.9455,52.2812,48.6497,42.8153,41.9502,42.848,43.3524,41.7715,47.5898,53.8794,54.1562,49.2321,52.6075,50.9574,43.7312,43.0542,46.8782,44.1949,39.9041,42.3807,44.6518,35.2713,32.5496,32.5293,27.4048,29.5243,28.0036,28.5132,20.4381,18.0954,17.6511,17.1987,16.9226,13.4857,14.0098,15.2559,13.1903,13.0138,11.7957,11.2619,11.4184,10.065,9.04989,8.63944,7.82683,7.6072,7.72301,7.22885,7.30851,7.37223,7.23599,8.13379,8.14372,7.44873,7.421,6.99309,7.06261,4.58526,6.36721,6.71688,7.25037,7.63839,7.8619,9.37493,9.50069,8.57715,8.23485,7.20941,6.97217,7.70513,6.62759,7.28859,6.65717,7.02983,8.77997,8.37597,6.85076,7.10984,7.38611,6.36566,5.97692,6.73907,6.3997,6.1088,5.57549,5.89852,6.09191,5.90759,5.78608,5.8343,4.67708,4.13242,3.84412,3.97674,3.54063,3.68417,4.13967,4.07686,4.15886,3.90906,4.14742,4.23855,3.98967,3.6686,3.97218,3.44067,4.44506,3.46517,3.87616,4.28904,5.08315,6.01112,6.24593,6.18411,6.32466,6.69945,5.93546,
vmc,47.95,47.59,51.79,53.73,48.9309,54.5299,55.4891,53.8797,52.5202,46.213,46.3529,46.4329,39.0975,43.7036,34.6911,34.6607,40.4342,44.15,46.3975,43.2516,39.4468,30.5188,34.5127,28.4228,35.0917,32.3404,39.4127,37.184,40.1391,44.2928,41.3104,42.9168,39.9024,46.2738,38.6105,34.835,36.0889,37.688,44.5053,44.6308,49.4396,54.1945,45.7401,41.1671,43.2514,51.0475,47.4743,43.6425,49.3652,48.8139,46.2795,38.6088,44.331,39.2653,49.2499,39.3495,39.9152,50.356,61.6745,41.1673,46.0873,74.5028,65.3109,56.9936,52.9764,70.5506,61.9522,64.2591,59.6814,62.2801,60.3475,76.9711,70.6402,80.9782,76.6366,76.4711,93.8698,105.782,101.727,103.834,105.094,105.799,88.5152,77.6911,77.4453,71.2923,69.675,67.6643,61.5086,67.2332,67.3898,75.6348,77.0202,67.1058,67.7758,60.227,59.1929,55.7807,58.7152,61.0919,58.3347,59.1207,54.6354,50.9788,45.1722,47.2722,49.1937,47.6176,46.3235,44.8096,42.0776,42.5825,41.7494,38.2908,38.6005,38.249,35.43,38.8166,38.8249,38.6822,41.0817,38.5581,35.7392,35.8214,33.2381,33.7564,30.8973,30.3412,30.4229,28.2056,25.7773,24.6078,26.751,30.5472,29.3382,28.4106,26.0317,32.4395,30.7326,30.3345,37.739,38.0648,37.6291,37.1538,36.7181,36.0179,37.1213,36.5696,33.3634,32.8614,37.8652,37.3002,41.3597,41.4924,36.5386,36.0721,36.2276,35.4208,37.1222,35.5754,32.8048,29.4805,33.7667,35.4293,33.3227,34.5714,36.6531,33.0305,33.511,31.8865,33.4886,28.981,30.0737,30.2178,27.1961,32.1518,32.5752,36.2908,34.5984,37.8251,30.1028,34.3646,33.5575,32.0661,31.4446,30.8227,25.1286,25.9035,28.6981,29.4843,26.4331,27.3894,27.4326,26.9885,24.719,24.1026,
vno,84.6226,83.0165,79.2593,85.528,86.4324,82.4902,82.1067,79.7821,74.9381,73.9511,75.6906,78.7609,77.0446,81.4489,78.489,77.0422,77.6472,78.4165,79.5143,76.3149,71.5796,68.063,76.1939,70.8701,79.5339,78.4977,88.2402,86.4381,87.1059,79.5444,79.6897,79.935,75.8244,73.2027,73.1396,78.4869,79.2741,72.8788,71.0601,68.4418,67.0216,72.5785,67.1541,58.5683,58.3569,61.5822,59.333,53.7283,52.9777,49.6046,50.9245,36.1902,40.3004,38.6376,35.8032,33.2483,33.3404,40.6537,49.3288,36.8547,50.2226,74.8802,77.9747,76.8572,69.6893,76.7931,76.2124,71.7602,63.3487,69.9236,62.3266,72.2814,77.6484,90.6961,81.4486,75.8104,88.7455,89.1174,88.1412,94.5714,93.8406,101.811,96.0868,91.5637,95.8424,88.6461,83.5804,80.402,76.352,74.0219,69.6615,70.5606,70.8553,70.536,64.1338,65.6278,62.1676,60.5268,58.4189,63.292,61.4944,60.3359,56.3636,57.2583,53.1638,48.7559,48.7205,48.3464,53.2511,51.9198,47.3021,44.4328,45.1882,41.2377,40.4808,37.6534,33.6485,34.7847,39.0263,39.0399,35.7752,37.0387,35.5393,32.9547,30.7442,29.9202,29.4182,28.3227,27.2142,24.3272,23.3918,21.5185,21.5185,23.6393,23.205,22.8327,21.5043,24.9157,23.606,25.942,26.8479,26.1699,26.868,26.3596,25.195,24.5288,23.8239,23.0731,22.3041,22.4858,23.6215,21.6739,21.9479,20.9134,20.3659,20.173,21.3635,20.2226,20.5039,20.4007,19.0102,18.9281,20.8649,21.5336,19.5935,19.234,19.0013,18.0306,17.0236,16.0429,16.6686,17.2442,16.3141,15.381,16.4239,17.1834,16.9946,17.9943,19.2139,19.4938,16.4322,16.9264,16.62,16.3799,17.4194,16.3505,15.6972,14.8633,17.3936,18.0475,17.5199,17.7837,18.8872,20.5195,19.82,21.2363,
vrsn,48.01,44.55,45.71,47.67,46.39,46.74,45.09,39.82,37.15,41.71,48.03,47.03,46.73,43.36,43.75,38.62,41.68,38.5,38,36.5,35.87,32.38,32.58,28.57,31.09,30.06,34.61,34.26,35.76,33.728,32.998,33.4415,29.9763,30.1364,28.6928,26.9605,27.3002,24.9735,24.549,23.6828,23.0799,22.6299,22.01,21.5005,19.6409,20.8636,18.8427,19.505,19.9466,18.1718,15.9386,15.3866,16.0574,19.6239,16.8641,17.2717,16.3631,14.546,17.6454,15.2253,18.8512,22.3072,26.553,28.9476,31.9111,33.6434,31.2572,28.9051,29.5505,27.4785,29.2363,33.966,27.487,28.8287,26.6973,25.3472,27.47,24.8631,23.1394,22.3327,21.509,22.3242,19.8362,21.1354,20.2947,18.0445,17.7557,17.1189,14.8601,19.038,19.2333,19.989,20.7617,19.6154,20.1504,18.6474,19.9126,20.1928,17.535,18.6813,20.974,21.0759,27.2323,25.1349,23.9461,23.3262,23.7762,22.2053,28.489,29.0834,23.1818,17.3906,16.2782,14.1129,15.1234,14.7837,15.2677,14.028,13.4081,15.3527,17.2378,13.0599,13.0345,13.3147,12.474,11.8372,10.9965,11.8796,12.9156,10.003,7.96504,6.34316,6.96304,7.51499,7.64236,8.37263,3.68532,6.33467,4.45804,6.57243,7.87163,9.502,20.6344,23.7762,19.3691,31.8007,33.7962,34.4161,40.1224,34.0679,37.9146,45.3447,49.4206,46.975,45.9391,28.1324,41.5574,55.8317,64.9091,88.1504,119.569,162.825,147.115,120.63,162.239,151.361,113.948,119.306,155.412,190.159,169.516,149.926,83.2168,49.463,44.712,46.491,27.4913,36.5135,26.536,22.8209,32.0024,26.0052,17.5137,12.6842,10.6144,8.22615,6.26249,5.46641,7.03309,8.35989,8.33229,7.0055,8.22615,9.02223,6.0778,3.60889,
vtr,66.03,69.5,70.11,79.627,74.8423,69.7603,65.5356,64.1336,63.3462,61.9077,62.3742,62.8408,61.3982,63.2471,58.8849,53.2914,53.7295,53.3485,53.1183,54.8986,51.7806,47.4911,50.8913,45.628,49.5146,46.2906,50.577,49.1586,49.8009,48.8618,47.9591,49.6221,47.2501,44.1205,46.9605,48.1024,47.9954,44.6406,44.4551,42.0001,40.0816,41.7575,41.8186,38.4564,36.8519,38.0251,36.6255,34.9545,31.945,31.9535,32.0447,24.5172,25.1395,23.2653,23.315,21.6514,18.956,21.5354,23.2468,15.3464,27.7271,37.477,35.1063,35.5398,32.9624,37.061,37.9018,37.5743,31.36,32.1829,31.3972,35.3565,30.7721,34.2758,29.3097,28.8773,27.8164,28.3656,30.1502,32.1716,32.2236,35.1581,33.0338,29.8158,28.629,29.1241,27.9956,28.5798,26.3093,24.9037,23.2603,24.0717,22.7542,22.861,21.1248,23.8875,22.1067,22.211,21.203,21.5714,20.5683,21.5441,20.2728,18.7982,17.7464,16.8641,17.7079,16.8711,18.4511,18.4593,18.36,17.7778,18.1367,16.7838,15.8165,14.6466,13.6715,14.0196,16.6237,17.0219,15.0422,13.1965,12.4354,11.4039,11.0831,10.0288,10.1897,9.37876,8.79066,7.89904,7.28534,7.43725,6.74347,6.892,7.04408,6.9684,7.39919,7.62623,7.46117,7.00378,7.58696,7.28029,7.5385,7.241,6.79195,6.63095,6.5209,6.59196,6.59734,5.92415,6.59094,5.77366,5.53901,4.64595,4.64595,4.3722,4.31175,3.53604,3.21367,2.40798,2.14148,2.28901,2.40933,2.09176,1.53706,1.45661,1.58787,1.58787,1.50742,1.40156,1.58787,1.58787,1.74878,1.88004,2.06635,1.61328,1.74878,2.11716,2.30347,1.82499,1.53706,2.67186,3.62458,5.2747,4.86517,5.2747,4.48022,4.68498,4.78736,4.60717,5.88899,6.45004,6.34408,6.93466,6.58862,5.62432,
vz,50.05,50.0525,48.419,51.6859,49.0229,46.8872,43.5856,42.3611,42.6959,41.3692,44.5358,42.9395,42.2881,43.5429,41.6087,39.4966,36.4183,37.0751,35.6729,35.3364,36.8021,33.4892,34.6796,33.6663,32.8107,32.2829,34.3125,31.9112,33.4924,33.9326,31.7006,32.3304,31.3902,30.2831,28.5934,28.5146,27.7119,25.4773,24.1832,23.1196,21.6185,23.207,24.4101,22.9319,23.1196,25.7508,25.3113,22.5126,22.9521,23.5165,23.4103,22.0216,22.2924,22.4643,23.8837,22.6892,20.9948,22.284,24.4609,19.2696,18.9574,22.5138,24.5073,24.4716,24.6827,26.7649,27.8731,26.0735,24.3207,25.3908,29.1849,31.1726,28.9504,31.5166,29.0103,27.4293,28.6764,29.0139,28.9666,25.4234,25.393,25.6667,25.0391,24.1139,22.9515,24.5857,23.23,22.2004,20.9133,20.5931,19.772,20.4108,20.9442,21.0717,20.0666,19.6437,18.5269,19.0836,18.0731,19.5546,19.7399,20.4747,20.6683,20.8042,20.3436,20.4051,21.2517,20.9014,23.5799,24.054,23.5336,23.6666,22.9699,21.9847,20.3636,20.5485,20.4862,21.0132,20.8769,21.7631,20.7535,18.9826,18.0113,17.8503,18.1609,19.0827,19.8893,21.5836,20.7305,20.3501,19.4676,18.4087,20.7952,23.4778,20.4039,20.7501,17.0476,17.1082,15.529,18.898,21.6036,22.4114,21.4993,24.2359,22.9957,25.3986,24.2811,25.076,25.7375,27.4871,26.4025,28.4647,26.7451,27.3012,28.6612,24.405,25.0321,26.0856,27.5851,28.7656,27.5502,24.8455,21.8695,20.2633,24.5878,27.5271,26.6037,30.06,28.65,25.0921,29.4745,30.5383,30.5383,31.1478,32.9038,29.7191,31.4496,30.2378,27.2184,27.5797,26.6788,26.7228,27.4401,24.5086,25.8234,25.586,24.6647,20.6217,20.4143,21.4466,22.3807,21.3008,21.7099,23.5159,20.7904,21.5443,
